Mlei_PP1__ML085715b	g5856.t1	28.571	70	46	2	121	186	48	117	0.37	30.0
Mlei_PP1__ML085715b	g8686.t1	36.842	57	32	2	63	118	79	132	0.55	30.8
Mlei_PP1__ML085715b	g26445.t1	27.869	61	42	1	136	194	21	81	0.59	30.0
Mlei_PP1__ML085715b	g26445.t1	50.000	24	12	0	132	155	53	76	1.2	29.3
Mlei_PP1__ML085715b	g5228.t1	31.746	63	36	2	108	166	140	199	0.61	30.4
Mlei_PP1__ML085715b	g18388.t1	25.333	150	82	7	1	132	1717	1854	0.63	30.8
Mlei_PP1__ML085715b	g18388.t2	25.333	150	82	7	1	132	1717	1854	0.63	30.8
Mlei_PP1__ML085715b	g18388.t4	25.333	150	82	7	1	132	1717	1854	0.63	30.8
Mlei_PP1__ML085715b	g18388.t3	25.333	150	82	7	1	132	1714	1851	0.63	30.8
Mlei_PP1__ML085715b	g3034.t1	26.316	76	53	3	132	205	17	91	0.65	29.6
Mlei_PP1__ML085715b	g2114.t1	27.778	54	37	1	136	187	38	91	0.84	30.0
Mlei_PP1__ML085715b	g5855.t1	29.231	65	40	2	132	192	17	79	0.91	29.6
Mlei_PP1__ML085715b	g3449.t1	25.352	71	48	2	130	198	110	177	0.96	29.6
Mlei_PP1__ML085715b	g8811.t1	30.645	62	37	3	130	187	68	127	1.4	28.9
Mlei_PP1__ML085715b	g7933.t1	32.609	46	27	2	132	175	72	115	1.7	28.9
Mlei_PP1__ML085715b	g23255.t1	27.273	55	38	2	136	188	87	141	1.8	29.3
Mlei_PP1__ML085715b	g22931.t1	26.667	105	52	5	23	122	3	87	1.9	29.3
Mlei_PP1__ML085715b	g12998.t1	27.027	74	44	2	114	185	3	68	2.2	28.1
Mlei_PP1__ML085715b	g12998.t1	22.500	160	83	7	42	187	15	147	6.0	26.9
Mlei_PP1__ML085715b	g8811.t2	30.645	62	37	3	130	187	99	158	2.5	28.1
Mlei_PP1__ML085715b	g18206.t1	27.941	68	45	1	135	198	198	265	2.5	28.5
Mlei_PP1__ML085715b	g29536.t1	28.571	70	37	2	127	183	41	110	2.8	28.1
Mlei_PP1__ML085715b	g17990.t1	25.000	68	50	1	34	101	834	900	2.9	28.9
Mlei_PP1__ML085715b	g20773.t1	27.869	61	41	1	131	188	56	116	3.0	28.1
Mlei_PP1__ML085715b	g4612.t1	33.929	56	35	1	136	189	233	288	3.2	28.1
Mlei_PP1__ML085715b	g6562.t1	28.571	56	38	1	132	185	15	70	3.5	27.3
Mlei_PP1__ML085715b	g9991.t2	21.978	91	58	3	108	186	39	128	3.8	27.7
Mlei_PP1__ML085715b	g10700.t1	27.119	59	41	1	132	188	100	158	4.3	27.3
Mlei_PP1__ML085715b	g1224.t1	25.714	70	46	2	130	195	46	113	4.3	27.7
Mlei_PP1__ML085715b	g13773.t1	27.869	61	42	2	130	188	32	92	5.9	27.3
Mlei_PP1__ML085715b	g664.t1	36.000	25	16	0	130	154	220	244	6.8	27.3
Mlei_PP1__ML085715b	g30671.t1	29.412	68	38	1	125	182	147	214	7.4	26.9
Mlei_PP1__ML085715b	g3721.t1	42.857	42	18	2	57	92	114	155	8.3	26.9
Mlei_PP1__ML085715b	g25457.t1	22.892	83	59	4	127	206	73	153	8.9	26.9
Mlei_PP1__ML085715b	g2699.t1	45.455	22	12	0	173	194	399	420	8.9	27.3
Mlei_PP1__ML085715b	g8723.t1	24.138	58	42	1	130	185	14	71	8.9	25.8
Mlei_PP1__ML085715b	g5629.t1	36.364	33	21	0	165	197	78	110	9.1	26.6
Mlei_PP1__ML085715b	g15788.t2	28.571	42	28	1	130	171	30	69	9.5	25.4
Mlei_PP1__ML085715b	g9383.t1	33.333	54	34	1	132	183	178	231	9.5	26.6
Mlei_PP1__ML085715b	g10068.t1	27.083	48	35	0	136	183	103	150	9.8	26.2
Mlei_PP6__ML085734b	g16372.t1	22.917	144	111	0	40	183	31	174	3.04e-09	54.3
Mlei_PP6__ML085734b	g21896.t1	27.632	76	52	2	132	205	24	98	3.29e-04	40.0
Mlei_PP6__ML085734b	g15906.t1	26.027	146	73	5	34	154	262	397	8.05e-04	39.3
Mlei_PP6__ML085734b	g2188.t1	37.500	56	33	1	132	185	11	66	8.64e-04	38.1
Mlei_PP6__ML085734b	g19031.t1	30.882	68	44	2	132	197	108	174	0.017	35.0
Mlei_PP6__ML085734b	g14823.t1	50.000	24	12	0	132	155	35	58	0.033	32.3
Mlei_PP6__ML085734b	g20940.t1	26.667	60	42	1	132	189	48	107	0.033	33.9
Mlei_PP6__ML085734b	g22505.t1	28.070	57	39	1	132	186	83	139	0.047	33.9
Mlei_PP6__ML085734b	g222.t1	27.273	165	92	8	40	198	37	179	0.048	33.5
Mlei_PP6__ML085734b	g4667.t1	24.299	214	120	10	5	185	21	225	0.054	33.5
Mlei_PP6__ML085734b	g14186.t1	33.333	57	35	2	127	181	17	72	0.055	32.0
Mlei_PP6__ML085734b	g25760.t1	33.824	68	41	2	132	197	270	335	0.060	33.5
Mlei_PP6__ML085734b	g25760.t1	25.000	68	48	2	127	192	194	260	1.0	29.6
Mlei_PP6__ML085734b	g5473.t1	29.577	71	44	3	126	191	207	276	0.063	33.5
Mlei_PP6__ML085734b	g18428.t1	31.429	70	45	3	132	198	45	114	0.064	33.1
Mlei_PP6__ML085734b	g18428.t1	32.609	46	29	1	132	175	118	163	5.7	27.3
Mlei_PP6__ML085734b	g30367.t1	35.417	48	29	1	132	177	30	77	0.097	32.3
Mlei_PP6__ML085734b	g12621.t1	28.205	78	52	1	118	195	96	169	0.11	32.3
Mlei_PP6__ML085734b	g6468.t1	28.814	59	40	2	132	188	25	83	0.21	31.6
Mlei_PP6__ML085734b	g5408.t1	26.389	72	44	2	132	201	95	159	0.24	31.2
Mlei_PP6__ML085734b	g5408.t1	25.714	70	50	1	130	197	20	89	0.55	30.0
Mlei_PP6__ML085734b	g8686.t1	36.842	57	32	2	63	118	79	132	0.28	31.6
Mlei_PP6__ML085734b	g8896.t1	33.871	62	35	2	134	193	120	177	0.30	31.2
Mlei_PP6__ML085734b	g18306.t1	19.816	217	101	5	36	205	11	201	0.38	31.2
Mlei_PP6__ML085734b	g17902.t1	44.828	29	16	0	33	61	22	50	0.38	30.4
Mlei_PP6__ML085734b	g5856.t1	28.571	70	46	2	121	186	48	117	0.41	30.0
Mlei_PP6__ML085734b	g3034.t1	26.316	76	53	3	132	205	17	91	0.63	29.6
Mlei_PP6__ML085734b	g5228.t1	31.746	63	36	2	108	166	140	199	0.63	30.4
Mlei_PP6__ML085734b	g26445.t1	27.869	61	42	1	136	194	21	81	0.64	30.0
Mlei_PP6__ML085734b	g26445.t1	50.000	24	12	0	132	155	53	76	1.3	28.9
Mlei_PP6__ML085734b	g2114.t1	27.778	54	37	1	136	187	38	91	0.85	30.0
Mlei_PP6__ML085734b	g5855.t1	29.231	65	40	2	132	192	17	79	0.95	29.6
Mlei_PP6__ML085734b	g3449.t1	25.352	71	48	2	130	198	110	177	0.96	29.6
Mlei_PP6__ML085734b	g17990.t1	25.000	68	50	1	34	101	834	900	1.3	29.6
Mlei_PP6__ML085734b	g8811.t1	30.645	62	37	3	130	187	68	127	1.4	28.9
Mlei_PP6__ML085734b	g18388.t1	24.667	150	83	7	1	132	1717	1854	1.5	29.6
Mlei_PP6__ML085734b	g18388.t2	24.667	150	83	7	1	132	1717	1854	1.5	29.6
Mlei_PP6__ML085734b	g18388.t3	24.667	150	83	7	1	132	1714	1851	1.5	29.6
Mlei_PP6__ML085734b	g18388.t4	24.667	150	83	7	1	132	1717	1854	1.5	29.6
Mlei_PP6__ML085734b	g7933.t1	32.609	46	27	2	132	175	72	115	1.8	28.9
Mlei_PP6__ML085734b	g23255.t1	27.273	55	38	2	136	188	87	141	2.0	28.9
Mlei_PP6__ML085734b	g15365.t1	32.727	55	31	1	48	96	158	212	2.0	28.9
Mlei_PP6__ML085734b	g11796.t1	25.275	91	61	3	54	140	632	719	2.1	29.3
Mlei_PP6__ML085734b	g12998.t1	27.027	74	44	2	114	185	3	68	2.3	28.1
Mlei_PP6__ML085734b	g8811.t2	30.645	62	37	3	130	187	99	158	2.6	28.1
Mlei_PP6__ML085734b	g20773.t1	27.869	61	41	1	131	188	56	116	2.7	28.1
Mlei_PP6__ML085734b	g18206.t1	27.941	68	45	1	135	198	198	265	2.8	28.5
Mlei_PP6__ML085734b	g29536.t1	28.571	70	37	2	127	183	41	110	3.4	28.1
Mlei_PP6__ML085734b	g4612.t1	33.929	56	35	1	136	189	233	288	3.9	28.1
Mlei_PP6__ML085734b	g6562.t1	28.571	56	38	1	132	185	15	70	4.2	27.3
Mlei_PP6__ML085734b	g9991.t2	21.978	91	58	3	108	186	39	128	4.3	27.3
Mlei_PP6__ML085734b	g1224.t1	25.714	70	46	2	130	195	46	113	4.4	27.3
Mlei_PP6__ML085734b	g10700.t1	27.119	59	41	1	132	188	100	158	4.7	27.3
Mlei_PP6__ML085734b	g16700.t1	23.464	179	99	7	22	183	310	467	4.7	28.1
Mlei_PP6__ML085734b	g7314.t1	22.764	123	87	3	34	153	92	209	5.7	27.3
Mlei_PP6__ML085734b	g13773.t1	27.869	61	42	2	130	188	32	92	5.8	27.3
Mlei_PP6__ML085734b	g25457.t1	22.892	83	59	4	127	206	73	153	6.4	27.3
Mlei_PP6__ML085734b	g8692.t1	41.176	34	19	1	26	59	236	268	6.4	27.3
Mlei_PP6__ML085734b	g8352.t1	31.818	66	42	3	16	79	96	160	6.7	27.3
Mlei_PP6__ML085734b	g30671.t1	29.412	68	38	1	125	182	147	214	7.8	26.9
Mlei_PP6__ML085734b	g664.t1	36.000	25	16	0	130	154	220	244	8.0	26.9
Mlei_PP6__ML085734b	g5629.t1	36.364	33	21	0	165	197	78	110	8.5	26.9
Mlei_PP6__ML085734b	g2699.t1	45.455	22	12	0	173	194	399	420	8.9	27.3
Mlei_PP6__ML085734b	g9383.t1	33.333	54	34	1	132	183	178	231	9.2	26.9
Mlei_PP2__ML085730b	g16372.t1	20.833	144	114	0	41	184	31	174	9.97e-08	50.1
Mlei_PP2__ML085730b	g21896.t1	30.263	76	50	2	133	206	24	98	2.42e-04	40.4
Mlei_PP2__ML085730b	g19031.t1	36.842	76	43	3	133	206	108	180	3.16e-04	40.4
Mlei_PP2__ML085730b	g2188.t1	35.714	56	34	1	133	186	11	66	0.006	35.8
Mlei_PP2__ML085730b	g20940.t1	30.000	60	40	1	133	190	48	107	0.008	35.8
Mlei_PP2__ML085730b	g12621.t1	30.769	78	50	1	119	196	96	169	0.015	35.0
Mlei_PP2__ML085730b	g22505.t1	29.825	57	38	1	133	187	83	139	0.026	34.7
Mlei_PP2__ML085730b	g14186.t1	32.692	52	33	1	133	182	21	72	0.028	32.7
Mlei_PP2__ML085730b	g8896.t1	35.484	62	34	2	135	194	120	177	0.039	33.5
Mlei_PP2__ML085730b	g14823.t1	50.000	24	12	0	133	156	35	58	0.048	32.0
Mlei_PP2__ML085730b	g8811.t1	26.271	118	74	6	82	188	12	127	0.053	32.7
Mlei_PP2__ML085730b	g8811.t2	26.271	118	74	6	82	188	43	158	0.064	33.1
Mlei_PP2__ML085730b	g5408.t1	26.389	72	44	2	133	202	95	159	0.094	32.3
Mlei_PP2__ML085730b	g5408.t1	50.000	26	13	0	165	190	20	45	1.6	28.9
Mlei_PP2__ML085730b	g5408.t1	24.286	70	51	1	131	198	20	89	2.1	28.5
Mlei_PP2__ML085730b	g15906.t1	24.306	144	74	5	37	155	264	397	0.096	33.1
Mlei_PP2__ML085730b	g25760.t1	29.412	68	45	2	128	193	194	260	0.10	33.1
Mlei_PP2__ML085730b	g25760.t1	32.353	68	42	2	133	198	270	335	0.21	32.0
Mlei_PP2__ML085730b	g4667.t1	33.333	63	33	2	133	186	163	225	0.12	32.3
Mlei_PP2__ML085730b	g4667.t1	32.143	56	36	1	133	186	91	146	0.77	30.0
Mlei_PP2__ML085730b	g3449.t1	26.923	78	52	2	131	206	110	184	0.14	32.3
Mlei_PP2__ML085730b	g30367.t1	37.500	48	28	1	133	178	30	77	0.15	32.0
Mlei_PP2__ML085730b	g6468.t1	28.814	59	40	2	133	189	25	83	0.27	31.2
Mlei_PP2__ML085730b	g222.t1	31.579	57	37	2	133	187	37	93	0.29	31.2
Mlei_PP2__ML085730b	g222.t1	27.778	72	49	2	131	199	108	179	0.34	30.8
Mlei_PP2__ML085730b	g26445.t1	54.167	24	11	0	133	156	53	76	0.32	30.8
Mlei_PP2__ML085730b	g26445.t1	26.230	61	43	1	137	195	21	81	5.9	26.9
Mlei_PP2__ML085730b	g18428.t1	31.429	70	45	3	133	199	45	114	0.33	30.8
Mlei_PP2__ML085730b	g2114.t1	31.481	54	35	1	137	188	38	91	0.54	30.8
Mlei_PP2__ML085730b	g9991.t2	21.978	91	58	3	109	187	39	128	0.61	30.0
Mlei_PP2__ML085730b	g3034.t1	27.632	76	52	3	133	206	17	91	0.68	29.6
Mlei_PP2__ML085730b	g5855.t1	28.571	63	43	2	133	193	17	79	0.71	30.0
Mlei_PP2__ML085730b	g5473.t1	26.761	71	46	3	127	192	207	276	0.76	30.4
Mlei_PP2__ML085730b	g5473.t1	21.667	60	45	1	133	190	287	346	8.7	26.9
Mlei_PP2__ML085730b	g9383.t1	37.037	54	32	1	133	184	178	231	0.82	30.0
Mlei_PP2__ML085730b	g18388.t1	21.127	142	89	4	5	133	1723	1854	0.94	30.4
Mlei_PP2__ML085730b	g18388.t2	21.127	142	89	4	5	133	1723	1854	0.95	30.4
Mlei_PP2__ML085730b	g18388.t3	21.127	142	89	4	5	133	1720	1851	0.95	30.4
Mlei_PP2__ML085730b	g18388.t4	21.127	142	89	4	5	133	1723	1854	0.95	30.4
Mlei_PP2__ML085730b	g15365.t1	32.727	55	31	1	49	97	158	212	1.1	30.0
Mlei_PP2__ML085730b	g7933.t1	32.609	46	27	2	133	176	72	115	1.4	29.3
Mlei_PP2__ML085730b	g4612.t1	35.714	56	34	1	137	190	233	288	1.8	28.9
Mlei_PP2__ML085730b	g15788.t1	25.806	62	44	1	131	190	30	91	1.9	28.5
Mlei_PP2__ML085730b	g16700.t1	19.492	118	90	1	39	156	403	515	2.2	29.3
Mlei_PP2__ML085730b	g5856.t1	27.273	66	46	1	124	187	52	117	2.6	27.7
Mlei_PP2__ML085730b	g18306.t1	21.429	112	50	2	133	206	90	201	2.9	28.5
Mlei_PP2__ML085730b	g10700.t1	28.814	59	40	1	133	189	100	158	3.7	27.7
Mlei_PP2__ML085730b	g17591.t1	23.684	76	56	1	120	193	63	138	4.7	27.7
Mlei_PP2__ML085730b	g2601.t1	37.500	40	25	0	167	206	286	325	4.9	27.7
Mlei_PP2__ML085730b	g6562.t1	28.571	56	38	1	133	186	15	70	5.1	26.9
Mlei_PP2__ML085730b	g9991.t1	24.561	57	34	1	109	156	39	95	5.3	26.9
Mlei_PP2__ML085730b	g23255.t1	27.273	55	38	2	137	189	87	141	5.4	27.7
Mlei_PP2__ML085730b	g2067.t1	28.889	90	54	3	102	187	75	158	5.6	27.3
Mlei_PP2__ML085730b	g11796.t1	24.211	95	57	3	55	141	632	719	5.8	27.7
Mlei_PP2__ML085730b	g2699.t1	45.455	22	12	0	174	195	399	420	6.2	27.7
Mlei_PP2__ML085730b	g25457.t1	25.000	68	49	2	128	194	73	139	6.6	27.3
Mlei_PP2__ML085730b	g18206.t1	27.941	68	45	1	136	199	198	265	6.9	27.3
Mlei_PP2__ML085730b	g2414.t2	28.261	92	59	4	92	182	222	307	7.4	27.3
Mlei_PP2__ML085730b	g30671.t1	30.000	70	39	1	124	183	145	214	7.6	26.9
Mlei_PP2__ML085730b	g2414.t1	28.409	88	56	4	92	178	237	318	8.7	26.9
Mlei_PP2__ML085730b	g8686.t1	33.333	57	34	2	64	119	79	132	9.9	26.9
Mlei_PP5__ML085733a	g16372.t1	20.833	144	114	0	41	184	31	174	7.88e-08	50.4
Mlei_PP5__ML085733a	g21896.t1	30.263	76	50	2	133	206	24	98	2.48e-04	40.4
Mlei_PP5__ML085733a	g19031.t1	36.842	76	43	3	133	206	108	180	2.93e-04	40.4
Mlei_PP5__ML085733a	g2188.t1	35.714	56	34	1	133	186	11	66	0.006	35.8
Mlei_PP5__ML085733a	g20940.t1	30.000	60	40	1	133	190	48	107	0.009	35.4
Mlei_PP5__ML085733a	g12621.t1	30.769	78	50	1	119	196	96	169	0.015	35.0
Mlei_PP5__ML085733a	g22505.t1	29.825	57	38	1	133	187	83	139	0.024	34.7
Mlei_PP5__ML085733a	g14186.t1	32.692	52	33	1	133	182	21	72	0.029	32.7
Mlei_PP5__ML085733a	g8896.t1	35.484	62	34	2	135	194	120	177	0.037	33.9
Mlei_PP5__ML085733a	g8811.t1	26.271	118	74	6	82	188	12	127	0.041	33.1
Mlei_PP5__ML085733a	g14823.t1	50.000	24	12	0	133	156	35	58	0.046	32.0
Mlei_PP5__ML085733a	g8811.t2	26.271	118	74	6	82	188	43	158	0.048	33.5
Mlei_PP5__ML085733a	g5408.t1	26.389	72	44	2	133	202	95	159	0.091	32.3
Mlei_PP5__ML085733a	g5408.t1	50.000	26	13	0	165	190	20	45	1.6	28.9
Mlei_PP5__ML085733a	g5408.t1	24.286	70	51	1	131	198	20	89	2.2	28.5
Mlei_PP5__ML085733a	g25760.t1	29.412	68	45	2	128	193	194	260	0.091	33.1
Mlei_PP5__ML085733a	g25760.t1	32.353	68	42	2	133	198	270	335	0.20	32.0
Mlei_PP5__ML085733a	g4667.t1	33.333	63	33	2	133	186	163	225	0.12	32.3
Mlei_PP5__ML085733a	g4667.t1	32.143	56	36	1	133	186	91	146	0.84	30.0
Mlei_PP5__ML085733a	g3449.t1	26.923	78	52	2	131	206	110	184	0.14	32.3
Mlei_PP5__ML085733a	g15906.t1	24.306	144	74	5	37	155	264	397	0.14	32.7
Mlei_PP5__ML085733a	g30367.t1	37.500	48	28	1	133	178	30	77	0.16	31.6
Mlei_PP5__ML085733a	g6468.t1	28.814	59	40	2	133	189	25	83	0.24	31.6
Mlei_PP5__ML085733a	g222.t1	31.579	57	37	2	133	187	37	93	0.30	31.2
Mlei_PP5__ML085733a	g222.t1	27.778	72	49	2	131	199	108	179	0.33	30.8
Mlei_PP5__ML085733a	g18428.t1	31.429	70	45	3	133	199	45	114	0.31	30.8
Mlei_PP5__ML085733a	g26445.t1	54.167	24	11	0	133	156	53	76	0.32	30.8
Mlei_PP5__ML085733a	g26445.t1	26.230	61	43	1	137	195	21	81	5.4	26.9
Mlei_PP5__ML085733a	g2114.t1	31.481	54	35	1	137	188	38	91	0.51	30.8
Mlei_PP5__ML085733a	g9991.t2	21.978	91	58	3	109	187	39	128	0.59	30.0
Mlei_PP5__ML085733a	g5473.t1	26.761	71	46	3	127	192	207	276	0.65	30.4
Mlei_PP5__ML085733a	g5473.t1	21.667	60	45	1	133	190	287	346	8.6	26.9
Mlei_PP5__ML085733a	g3034.t1	27.632	76	52	3	133	206	17	91	0.72	29.6
Mlei_PP5__ML085733a	g5855.t1	28.571	63	43	2	133	193	17	79	0.74	30.0
Mlei_PP5__ML085733a	g9383.t1	37.037	54	32	1	133	184	178	231	0.91	30.0
Mlei_PP5__ML085733a	g15365.t1	32.727	55	31	1	49	97	158	212	0.99	30.0
Mlei_PP5__ML085733a	g7933.t1	32.609	46	27	2	133	176	72	115	1.3	29.3
Mlei_PP5__ML085733a	g4612.t1	35.714	56	34	1	137	190	233	288	1.7	29.3
Mlei_PP5__ML085733a	g15788.t1	25.806	62	44	1	131	190	30	91	1.9	28.5
Mlei_PP5__ML085733a	g5856.t1	27.273	66	46	1	124	187	52	117	2.3	27.7
Mlei_PP5__ML085733a	g18306.t1	21.429	112	50	2	133	206	90	201	2.5	28.9
Mlei_PP5__ML085733a	g10700.t1	28.814	59	40	1	133	189	100	158	3.1	27.7
Mlei_PP5__ML085733a	g16700.t1	19.492	118	90	1	39	156	403	515	3.6	28.5
Mlei_PP5__ML085733a	g17591.t1	23.684	76	56	1	120	193	63	138	4.2	28.1
Mlei_PP5__ML085733a	g6562.t1	28.571	56	38	1	133	186	15	70	4.4	27.3
Mlei_PP5__ML085733a	g2601.t1	37.500	40	25	0	167	206	286	325	4.5	28.1
Mlei_PP5__ML085733a	g17902.t1	32.609	46	26	1	17	62	10	50	4.5	27.3
Mlei_PP5__ML085733a	g15097.t1	23.158	95	68	2	24	116	540	631	4.6	28.1
Mlei_PP5__ML085733a	g23255.t1	27.273	55	38	2	137	189	87	141	5.1	27.7
Mlei_PP5__ML085733a	g5911.t1	25.806	93	66	2	70	162	575	664	5.3	27.7
Mlei_PP5__ML085733a	g2067.t1	28.889	90	54	3	102	187	75	158	5.4	27.3
Mlei_PP5__ML085733a	g9991.t1	24.561	57	34	1	109	156	39	95	5.4	26.6
Mlei_PP5__ML085733a	g18388.t1	29.630	54	37	1	5	57	1723	1776	5.7	27.7
Mlei_PP5__ML085733a	g18388.t3	29.630	54	37	1	5	57	1720	1773	5.7	27.7
Mlei_PP5__ML085733a	g18388.t4	29.630	54	37	1	5	57	1723	1776	5.7	27.7
Mlei_PP5__ML085733a	g18388.t2	29.630	54	37	1	5	57	1723	1776	5.7	27.7
Mlei_PP5__ML085733a	g2414.t2	28.261	92	59	4	92	182	222	307	5.9	27.7
Mlei_PP5__ML085733a	g2699.t1	45.455	22	12	0	174	195	399	420	6.2	27.7
Mlei_PP5__ML085733a	g18206.t1	27.941	68	45	1	136	199	198	265	6.3	27.3
Mlei_PP5__ML085733a	g25457.t1	25.000	68	49	2	128	194	73	139	6.4	27.3
Mlei_PP5__ML085733a	g30671.t1	30.000	70	39	1	124	183	145	214	6.7	27.3
Mlei_PP5__ML085733a	g2414.t1	28.261	92	59	4	92	182	237	322	7.2	27.3
Mlei_PP5__ML085733a	g22931.t1	25.000	104	55	5	24	123	3	87	8.7	27.3
Mlei_PP5__ML085733a	g11796.t1	24.211	95	57	3	55	141	632	719	9.3	26.9
Mlei_PP3__ML085731a	g16372.t1	21.528	144	113	0	41	184	31	174	4.05e-08	51.2
Mlei_PP3__ML085731a	g21896.t1	27.632	76	52	2	133	206	24	98	3.49e-04	40.0
Mlei_PP3__ML085731a	g2188.t1	37.500	56	33	1	133	186	11	66	8.08e-04	38.5
Mlei_PP3__ML085731a	g15906.t1	25.694	144	72	5	37	155	264	397	0.015	35.4
Mlei_PP3__ML085731a	g19031.t1	30.882	68	44	2	133	198	108	174	0.017	35.0
Mlei_PP3__ML085731a	g14823.t1	50.000	24	12	0	133	156	35	58	0.032	32.3
Mlei_PP3__ML085731a	g20940.t1	26.667	60	42	1	133	190	48	107	0.035	33.9
Mlei_PP3__ML085731a	g22505.t1	28.070	57	39	1	133	187	83	139	0.049	33.5
Mlei_PP3__ML085731a	g222.t1	30.556	72	47	2	131	199	108	179	0.055	33.1
Mlei_PP3__ML085731a	g222.t1	31.579	57	37	2	133	187	37	93	0.21	31.6
Mlei_PP3__ML085731a	g25760.t1	33.824	68	41	2	133	198	270	335	0.055	33.9
Mlei_PP3__ML085731a	g25760.t1	25.000	68	48	2	128	193	194	260	1.3	29.6
Mlei_PP3__ML085731a	g14186.t1	32.759	58	36	2	128	183	17	73	0.058	31.6
Mlei_PP3__ML085731a	g5473.t1	29.577	71	44	3	127	192	207	276	0.066	33.5
Mlei_PP3__ML085731a	g18428.t1	31.429	70	45	3	133	199	45	114	0.078	32.7
Mlei_PP3__ML085731a	g18428.t1	32.609	46	29	1	133	176	118	163	6.7	26.9
Mlei_PP3__ML085731a	g30367.t1	35.417	48	29	1	133	178	30	77	0.096	32.3
Mlei_PP3__ML085731a	g4667.t1	33.333	63	33	2	133	186	163	225	0.10	32.7
Mlei_PP3__ML085731a	g12621.t1	28.205	78	52	1	119	196	96	169	0.13	32.3
Mlei_PP3__ML085731a	g6468.t1	28.814	59	40	2	133	189	25	83	0.18	32.0
Mlei_PP3__ML085731a	g8811.t1	26.271	118	74	6	82	188	12	127	0.21	31.2
Mlei_PP3__ML085731a	g8811.t2	26.271	118	74	6	82	188	43	158	0.24	31.2
Mlei_PP3__ML085731a	g5408.t1	26.389	72	44	2	133	202	95	159	0.27	31.2
Mlei_PP3__ML085731a	g5408.t1	25.714	70	50	1	131	198	20	89	0.49	30.4
Mlei_PP3__ML085731a	g8896.t1	33.871	62	35	2	135	194	120	177	0.36	30.8
Mlei_PP3__ML085731a	g5856.t1	28.571	70	46	2	122	187	48	117	0.48	30.0
Mlei_PP3__ML085731a	g18388.t1	21.831	142	88	4	5	133	1723	1854	0.55	31.2
Mlei_PP3__ML085731a	g18388.t2	21.831	142	88	4	5	133	1723	1854	0.55	30.8
Mlei_PP3__ML085731a	g18388.t3	21.831	142	88	4	5	133	1720	1851	0.55	30.8
Mlei_PP3__ML085731a	g18388.t4	21.831	142	88	4	5	133	1723	1854	0.55	30.8
Mlei_PP3__ML085731a	g3034.t1	26.316	76	53	3	133	206	17	91	0.59	30.0
Mlei_PP3__ML085731a	g26445.t1	27.869	61	42	1	137	195	21	81	0.68	29.6
Mlei_PP3__ML085731a	g26445.t1	50.000	24	12	0	133	156	53	76	1.2	29.3
Mlei_PP3__ML085731a	g5855.t1	29.231	65	40	2	133	193	17	79	0.81	30.0
Mlei_PP3__ML085731a	g3449.t1	25.714	70	47	2	131	198	110	176	0.89	30.0
Mlei_PP3__ML085731a	g15365.t1	32.727	55	31	1	49	97	158	212	1.1	30.0
Mlei_PP3__ML085731a	g2114.t1	27.778	54	37	1	137	188	38	91	1.2	29.6
Mlei_PP3__ML085731a	g7933.t1	32.609	46	27	2	133	176	72	115	2.0	28.9
Mlei_PP3__ML085731a	g23255.t1	27.273	55	38	2	137	189	87	141	2.1	28.9
Mlei_PP3__ML085731a	g12998.t1	27.027	74	44	2	115	186	3	68	2.4	28.1
Mlei_PP3__ML085731a	g20773.t1	28.814	59	39	1	132	187	56	114	2.5	28.1
Mlei_PP3__ML085731a	g18206.t1	27.941	68	45	1	136	199	198	265	3.1	28.5
Mlei_PP3__ML085731a	g18306.t1	20.536	112	51	1	133	206	90	201	3.5	28.1
Mlei_PP3__ML085731a	g9991.t2	21.978	91	58	3	109	187	39	128	3.7	27.7
Mlei_PP3__ML085731a	g4612.t1	33.929	56	35	1	137	190	233	288	4.1	28.1
Mlei_PP3__ML085731a	g29536.t1	28.571	70	37	2	128	184	41	110	4.2	27.7
Mlei_PP3__ML085731a	g6562.t1	28.571	56	38	1	133	186	15	70	4.5	26.9
Mlei_PP3__ML085731a	g1224.t1	25.714	70	46	2	131	196	46	113	4.8	27.3
Mlei_PP3__ML085731a	g15788.t1	24.194	62	45	1	131	190	30	91	4.8	27.3
Mlei_PP3__ML085731a	g10700.t1	63.158	19	7	0	136	154	139	157	5.6	26.9
Mlei_PP3__ML085731a	g10700.t1	27.119	59	41	1	133	189	100	158	5.8	26.9
Mlei_PP3__ML085731a	g13773.t1	27.869	61	42	2	131	189	32	92	6.4	27.3
Mlei_PP3__ML085731a	g25457.t1	22.892	83	59	4	128	207	73	153	6.7	27.3
Mlei_PP3__ML085731a	g30671.t1	29.412	68	38	1	126	183	147	214	8.5	26.9
Mlei_PP3__ML085731a	g11796.t1	24.211	95	57	3	55	141	632	719	8.5	27.3
Mlei_PP3__ML085731a	g9383.t1	33.333	54	34	1	133	184	178	231	8.7	26.9
Mlei_PP3__ML085731a	g664.t1	36.000	25	16	0	131	155	220	244	8.9	26.9
Mlei_PP3__ML085731a	g2699.t1	45.455	22	12	0	174	195	399	420	8.9	27.3
Mlei_PP3__ML085731a	g15788.t2	28.571	42	28	1	131	172	30	69	9.1	25.4
Mlei_PP3__ML085731a	g8686.t1	33.333	57	34	2	64	119	79	132	9.2	26.9
Mlei_PP3__ML085731a	g8723.t1	24.138	58	42	1	131	186	14	71	9.2	25.8
